order,id,date,time,title,url,visitCount,typedCount,transition
4622,78721,6/17/2026,13:39:36,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4623,78721,6/17/2026,13:39:36,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4624,78723,6/17/2026,13:39:35,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/3b23c847-15b6-402f-b094-4882ad0e2b88,14,0,link
4625,78723,6/17/2026,13:39:35,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/3b23c847-15b6-402f-b094-4882ad0e2b88,14,0,link
4626,78728,6/17/2026,13:39:29,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/281fd92b-7bb1-4ea8-b5a8-3795a791b6c3,14,0,link
4627,78721,6/17/2026,13:39:24,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4628,78721,6/17/2026,13:39:24,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4629,77712,6/17/2026,13:03:54,All translations - Google Sheets,https://docs.google.com/spreadsheets/d/1jb3tUb68JGBDjOU1KP-FoboEAJT3sR7-0GnmO_gUKdg/edit?gid=1940090803#gid=1940090803,14,0,link
4630,63638,6/17/2026,13:03:26,All translations - Google Sheets,https://docs.google.com/spreadsheets/d/1jb3tUb68JGBDjOU1KP-FoboEAJT3sR7-0GnmO_gUKdg/edit?gid=1384580044#gid=1384580044,9,7,typed
4631,78735,6/17/2026,13:00:42,расрочку - Google Search,https://www.google.com/search?q=%D1%80%D0%B0%D1%81%D1%80%D0%BE%D1%87%D0%BA%D1%83&oq=%D1%80%D0%B0%D1%81%D1%80%D0%BE%D1%87%D0%BA%D1%83&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTILCAEQABgKGBMYgAQyBwgCEAAY7wUyBwgDEAAY7wUyBwgEEAAY7wUyCggFEAAYgAQYogQyBwgGEAAY7wXSAQczNjlqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,generated
4632,78734,6/17/2026,12:59:40,"Тактическая панама Storm Ranger RipStop | Водоотталкивающая, вентиляция, регулировка",https://ukrdefence.com/ru/taktychna-panama-storm-ranger-ripstop-black-rozmir-m/,2,0,link
4633,78734,6/17/2026,12:59:38,"Тактическая панама Storm Ranger RipStop | Водоотталкивающая, вентиляция, регулировка",https://ukrdefence.com/ru/taktychna-panama-storm-ranger-ripstop-black-rozmir-m/,2,0,auto_toplevel
4634,78733,6/17/2026,12:43:15,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/cc5d41ec-ab95-4e0a-bcd1-945f064b1a5c,9,0,link
4635,78733,6/17/2026,12:43:04,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/cc5d41ec-ab95-4e0a-bcd1-945f064b1a5c,9,0,link
4636,78733,6/17/2026,12:43:04,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/cc5d41ec-ab95-4e0a-bcd1-945f064b1a5c,9,0,link
4637,4075,6/17/2026,12:43:04,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4638,4075,6/17/2026,12:43:04,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4639,77751,6/17/2026,12:43:00,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/259e29b9-8a7d-4cf2-81ee-553681c5aff2,17,0,link
4640,77751,6/17/2026,12:43:00,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/259e29b9-8a7d-4cf2-81ee-553681c5aff2,17,0,link
4641,78721,6/17/2026,12:42:58,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4642,78721,6/17/2026,12:42:58,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4643,78728,6/17/2026,12:42:50,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/281fd92b-7bb1-4ea8-b5a8-3795a791b6c3,14,0,link
4644,78728,6/17/2026,12:42:50,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/281fd92b-7bb1-4ea8-b5a8-3795a791b6c3,14,0,link
4645,78732,6/17/2026,12:39:13,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/01aa6448-a70e-440d-9e3b-ca3593ada18e,2,0,link
4646,78732,6/17/2026,12:39:13,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/01aa6448-a70e-440d-9e3b-ca3593ada18e,2,0,link
4647,4075,6/17/2026,12:39:13,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4648,4075,6/17/2026,12:39:13,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4649,78731,6/17/2026,12:38:50,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/0da184cd-300e-43a6-ba0f-120ca09f8d4f,2,0,link
4650,78731,6/17/2026,12:38:50,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/0da184cd-300e-43a6-ba0f-120ca09f8d4f,2,0,link
4651,4075,6/17/2026,12:38:49,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4652,4075,6/17/2026,12:38:49,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4653,77751,6/17/2026,12:38:37,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/259e29b9-8a7d-4cf2-81ee-553681c5aff2,17,0,link
4654,4075,6/17/2026,12:38:35,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4655,4069,6/17/2026,12:38:35,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2,126,0,link
4656,78728,6/17/2026,12:28:34,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/281fd92b-7bb1-4ea8-b5a8-3795a791b6c3,14,0,link
4657,4075,6/17/2026,12:28:34,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4658,78728,6/17/2026,12:28:31,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/281fd92b-7bb1-4ea8-b5a8-3795a791b6c3,14,0,reload
4659,78728,6/17/2026,12:28:25,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/281fd92b-7bb1-4ea8-b5a8-3795a791b6c3,14,0,link
4660,78730,6/17/2026,12:26:31,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/6afca1e8-ace9-4d4d-877d-91648eae232c,2,0,link
4661,78730,6/17/2026,12:26:31,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/6afca1e8-ace9-4d4d-877d-91648eae232c,2,0,link
4662,4075,6/17/2026,12:26:31,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4663,4075,6/17/2026,12:26:31,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4664,78729,6/17/2026,12:26:16,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/96790bd0-46e9-46d9-b8f6-c517bd86c8f2,2,0,link
4665,78729,6/17/2026,12:26:16,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/96790bd0-46e9-46d9-b8f6-c517bd86c8f2,2,0,link
4666,4075,6/17/2026,12:26:16,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4667,4075,6/17/2026,12:26:16,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4668,78723,6/17/2026,12:26:05,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/3b23c847-15b6-402f-b094-4882ad0e2b88,14,0,link
4669,78723,6/17/2026,12:26:05,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/3b23c847-15b6-402f-b094-4882ad0e2b88,14,0,link
4670,78721,6/17/2026,12:26:04,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4671,78721,6/17/2026,12:26:03,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4672,77751,6/17/2026,12:26:02,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/259e29b9-8a7d-4cf2-81ee-553681c5aff2,17,0,link
4673,77751,6/17/2026,12:26:02,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/259e29b9-8a7d-4cf2-81ee-553681c5aff2,17,0,link
4674,78728,6/17/2026,12:23:06,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/281fd92b-7bb1-4ea8-b5a8-3795a791b6c3,14,0,link
4675,78728,6/17/2026,12:23:06,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/281fd92b-7bb1-4ea8-b5a8-3795a791b6c3,14,0,link
4676,4075,6/17/2026,12:23:06,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4677,4075,6/17/2026,12:23:06,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4678,78727,6/17/2026,12:22:25,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/91971352-5175-4a2d-b08f-5216b663de93,2,0,link
4679,78727,6/17/2026,12:22:25,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/91971352-5175-4a2d-b08f-5216b663de93,2,0,link
4680,4075,6/17/2026,12:22:24,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4681,4075,6/17/2026,12:22:24,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4682,78726,6/17/2026,12:22:17,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/b306c4b4-3788-48b7-a3c7-079c8a095780,2,0,link
4683,78726,6/17/2026,12:22:17,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/b306c4b4-3788-48b7-a3c7-079c8a095780,2,0,link
4684,4075,6/17/2026,12:22:16,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4685,4075,6/17/2026,12:22:16,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4686,78725,6/17/2026,12:21:58,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/4d5a09f1-54ec-4140-8b70-02fded77b220,2,0,link
4687,78725,6/17/2026,12:21:58,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/4d5a09f1-54ec-4140-8b70-02fded77b220,2,0,link
4688,4075,6/17/2026,12:21:58,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4689,4075,6/17/2026,12:21:58,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4690,77751,6/17/2026,12:21:50,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/259e29b9-8a7d-4cf2-81ee-553681c5aff2,17,0,link
4691,77751,6/17/2026,12:21:49,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/259e29b9-8a7d-4cf2-81ee-553681c5aff2,17,0,link
4692,78721,6/17/2026,12:21:49,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4693,78721,6/17/2026,12:21:48,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4694,78723,6/17/2026,12:21:35,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/3b23c847-15b6-402f-b094-4882ad0e2b88,14,0,link
4695,78723,6/17/2026,12:21:35,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/3b23c847-15b6-402f-b094-4882ad0e2b88,14,0,link
4696,78724,6/17/2026,12:18:01,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/db86c8a7-cec6-40b1-9ce8-5278b73330c8,10,0,link
4697,78724,6/17/2026,12:18:01,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/db86c8a7-cec6-40b1-9ce8-5278b73330c8,10,0,link
4698,4075,6/17/2026,12:18:01,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4699,4075,6/17/2026,12:18:01,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4700,77748,6/17/2026,12:17:56,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/8fc5cb78-93f1-4ffa-9753-fe19068ff395,16,0,link
4701,77748,6/17/2026,12:17:56,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/8fc5cb78-93f1-4ffa-9753-fe19068ff395,16,0,link
4702,77751,6/17/2026,12:17:55,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/259e29b9-8a7d-4cf2-81ee-553681c5aff2,17,0,link
4703,77751,6/17/2026,12:17:55,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/259e29b9-8a7d-4cf2-81ee-553681c5aff2,17,0,link
4704,78721,6/17/2026,12:17:53,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4705,78721,6/17/2026,12:17:53,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4706,78723,6/17/2026,12:17:22,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/3b23c847-15b6-402f-b094-4882ad0e2b88,14,0,link
4707,78723,6/17/2026,12:17:22,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/3b23c847-15b6-402f-b094-4882ad0e2b88,14,0,link
4708,4075,6/17/2026,12:17:22,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4709,4075,6/17/2026,12:17:22,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
4710,78712,6/17/2026,12:17:11,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/6f1675c6-b608-4658-80f2-6b3b9b8b96d6,6,0,link
4711,78712,6/17/2026,12:17:11,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/6f1675c6-b608-4658-80f2-6b3b9b8b96d6,6,0,link
4712,78721,6/17/2026,12:17:09,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4713,78721,6/17/2026,12:17:09,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4714,74300,6/17/2026,12:16:22,NVDA Report,https://platform.dev-bridgewise.com/stock/report/3-9n26Qrdgkj322hcikv00-m79ck72498jrn-6d7?trading_item_id=2635154,3,0,reload
4715,74300,6/17/2026,12:15:59,NVDA Report,https://platform.dev-bridgewise.com/stock/report/3-9n26Qrdgkj322hcikv00-m79ck72498jrn-6d7?trading_item_id=2635154,3,0,reload
4716,77751,6/17/2026,12:15:41,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/259e29b9-8a7d-4cf2-81ee-553681c5aff2,17,0,link
4717,77751,6/17/2026,12:15:41,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/259e29b9-8a7d-4cf2-81ee-553681c5aff2,17,0,link
4718,78721,6/17/2026,12:15:39,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4719,78721,6/17/2026,12:15:39,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/10a2db88-bef3-4d6e-8e5d-0dab707a8a4f,28,0,link
4720,77748,6/17/2026,12:14:47,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/8fc5cb78-93f1-4ffa-9753-fe19068ff395,16,0,link
4721,77748,6/17/2026,12:14:47,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/8fc5cb78-93f1-4ffa-9753-fe19068ff395,16,0,link
